perm,rf,rf_shap,variable,wv_rf,xgb,xgb_shap
0.00026677021433307326,0.0002865253687167156,0.0005146111567704663,"tBodyGyro-arCoeff()-X,2",0.08805682900342067,0.000993519090116024,0.0005809302674606442
9.699700926972024e-05,0.00018692506825795284,0.00032551107895692185,"tBodyGyro-arCoeff()-X,3",0.051176177724785575,0.001092632650397718,0.0004898769548162818
0.00031553906429364456,0.0003516808258180313,0.0009114191445194113,"tBodyGyro-arCoeff()-X,4",0.08774589114235662,0.0024552252143621445,0.0016327713383361697
0.000691838535047901,0.0004644175836944515,0.0015493550249554406,"tBodyGyro-arCoeff()-Y,1",0.15588669925795867,0.0037138862535357475,0.0053555904887616634
0.0002882052702851444,0.00031010566335403796,0.0008499844221181209,"tBodyGyro-arCoeff()-Y,2",0.21702010231180965,0.001694330363534391,0.001946815988048911
0.000168588691341948,0.00022637715284923166,0.00035493463528915863,"tBodyGyro-arCoeff()-Y,3",0.09284209820322152,0.0011583305895328522,0.00045593822142109275
0.00026584398132704906,0.0003361938509562195,0.000598604725652227,"tBodyGyro-arCoeff()-Y,4",0.18196345439484413,0.0011862547835335135,0.0005977171822451055
0.0006768322694521609,0.00036622524473119454,0.0010004969005789556,"tBodyGyro-arCoeff()-Z,1",0.057414093694860974,0.0009995800210162997,0.0007338913856074214
0.00048301975637343725,0.0002776944551115286,0.0006727944508895547,"tBodyGyro-arCoeff()-Z,2",0.03196327068588036,0.0015684154350310564,0.0012449197238311172
0.00015230813616183653,0.00023627854441626365,0.0004536656491226758,"tBodyGyro-arCoeff()-Z,3",0.037555937735977464,0.0013729640049859881,0.0009509031078778207
0.00033273462115557105,0.0003449962195958417,0.0007129515109115019,"tBodyGyro-arCoeff()-Z,4",0.2143365234510617,0.001879811636172235,0.000949749315623194
0.0014101285063712766,0.000882516700975558,0.0021223925903113288,"tBodyGyro-correlation()-X,Y",0.6364919927995686,0.0076514482498168945,0.008489779196679592
0.0007925547274666523,0.0010314379516069977,0.0020836648079134022,"tBodyGyro-correlation()-X,Z",0.3452354008736612,0.007483909372240305,0.008739597164094448
0.0011277799975324366,0.0012331377776399802,0.0025475780678187844,"tBodyGyro-correlation()-Y,Z",0.26341050242489983,0.012048806995153427,0.020909037441015244
0.0007054977971605218,0.0005609586044790149,0.0012562883975967098,tBodyGyroJerk-mean()-X,0.044370321114730014,0.002297302708029747,0.0025637990329414606
0.0002531052716708487,0.00016582509849314526,0.0005113383569647236,tBodyGyroJerk-mean()-Y,0.07481040513552592,0.0023401484359055758,0.0010167807340621948
0.00037308724489356265,0.0004593861149969292,0.00104415753817734,tBodyGyroJerk-mean()-Z,0.06495442437688109,0.0014991580974310637,0.001218678429722786
0.003589497063803751,0.002779316436838963,0.007951902245398327,tBodyGyroJerk-std()-X,0.2566685716710214,0.0018856851384043694,0.0023933860938996077
0.0013684309259845335,0.0009911769629711512,0.0017924502062000697,tBodyGyroJerk-std()-Y,0.13853776662738815,0.0007205966394394636,0.0006321968394331634
0.0009707940697719767,0.0015914678292403288,0.010078061893677057,tBodyGyroJerk-std()-Z,0.2555257651027115,0.00047070911386981606,0.0006833491497673094
0.0030933648737010264,0.002982981090573586,0.009337394881622904,tBodyGyroJerk-mad()-X,0.31751052682959696,0.0017128974432125688,0.00608341908082366
0.0030689162862701245,0.0014700420595285147,0.003308374586855812,tBodyGyroJerk-mad()-Y,0.1638448443372306,0.0002152073138859123,0.00031017520814202726
0.0027200130029494023,0.004739893321514686,0.006553316617333431,tBodyGyroJerk-mad()-Z,0.9123248434913092,0.00024071904772426933,0.0006412237416952848
0.001756094289423584,0.0008534485878511206,0.002940872030078434,tBodyGyroJerk-max()-X,0.12347048872753677,0.001000943942926824,0.0010331344092264771
0.0007573397364486277,0.0005080279104369357,0.0012853027471336298,tBodyGyroJerk-max()-Y,0.05945153489921692,0.0005873640766367316,0.0006698067300021648
0.0015670540628363273,0.0006061001376723753,0.002150199915658272,tBodyGyroJerk-max()-Z,0.13312665752228475,0.0007771996315568686,0.001282502431422472
0.0018342842068316044,0.0011103467085366492,0.002870359522881444,tBodyGyroJerk-min()-X,0.27958779866055394,0.0012759905075654387,0.001835143892094493
0.001729041424531737,0.0003950725822386001,0.002333416527409636,tBodyGyroJerk-min()-Y,0.20465896599382652,0.0006029345677234232,0.0005391383892856538
0.00037843593521078527,0.0003403219987375429,0.0006497810707123351,tBodyGyroJerk-min()-Z,0.13406673229379976,0.0005122159491293132,0.0007519349455833435
0.0033801283415489554,0.0024256417325195755,0.00695856889333752,tBodyGyroJerk-sma(),0.3438545083651439,0.0003214614116586745,0.000713055778760463
0.003438404769378396,0.0018404745333458216,0.007739636370799524,tBodyGyroJerk-energy()-X,0.37551774587922415,3.299837408121675e-05,0.00016412687546107918
0.002067632524003156,0.0005666296557261775,0.0042924663311750015,tBodyGyroJerk-energy()-Y,0.08378929372721765,2.4665388991707005e-05,7.694450323469937e-05
0.003106560133632059,0.0014531349394520904,0.0113278314231617,tBodyGyroJerk-energy()-Z,0.25758566903594565,1.6400836102548055e-05,6.08238551649265e-05
0.006441052752381606,0.004024066025504288,0.011737314110447688,tBodyGyroJerk-iqr()-X,0.43433615108350265,0.0038570105098187923,0.02267776057124138
0.002538266787467222,0.0017521778226634542,0.0031295801522594744,tBodyGyroJerk-iqr()-Y,0.16489355880283985,0.0007356936694122851,0.0014130044728517532
0.0034667594584633045,0.0032070923738587386,0.012169033388294948,tBodyGyroJerk-iqr()-Z,1.8159640765455904,0.0007372920517809689,0.002073642099276185
0.0017843732869971183,0.0011136473361372198,0.0036094614210954224,tBodyGyroJerk-entropy()-X,0.2302528265640526,0.0009082401520572603,0.0017485723365098238
0.000780916091078629,0.0003411247235859472,0.0008743524925756781,tBodyGyroJerk-entropy()-Y,0.09133223600249904,0.0022283820435404778,0.0010955927427858114
0.0007106882987634756,0.002727773565547784,0.005091426583101658,tBodyGyroJerk-entropy()-Z,0.6291676651330735,0.004312283359467983,0.008916526101529598
0.0017767723756820278,0.001542314244891517,0.004281390532889079,"tBodyGyroJerk-arCoeff()-X,1",0.2745634730272232,0.004234209656715393,0.006458512507379055
0.000966710357795663,0.0003855640899771554,0.0012918159213470485,"tBodyGyroJerk-arCoeff()-X,2",0.037113750507316884,0.0014214487746357918,0.0009793417993932962
0.0009835424879904367,0.0007116841494165495,0.002266729928031466,"tBodyGyroJerk-arCoeff()-X,3",0.035595128845755136,0.0040448447689414024,0.004811082500964403
0.0002490936446923744,0.0002608908713284552,0.00044854396409003424,"tBodyGyroJerk-arCoeff()-X,4",0.044127603670708136,0.0015961125027388334,0.0006513620028272271
0.0004948377575338755,0.0003192528408028474,0.001145131771201346,"tBodyGyroJerk-arCoeff()-Y,1",0.07476072655504308,0.0007761415326967835,0.0004985998384654522
0.00013833668694226658,0.00024144503037448186,0.00046262022407847416,"tBodyGyroJerk-arCoeff()-Y,2",0.1108438198644118,0.0010249195620417595,0.000389723019907251
0.00015874301926046297,0.00018628853615812864,0.0004233153893153767,"tBodyGyroJerk-arCoeff()-Y,3",0.0709592098076215,0.0008443638798780739,0.00036006022128276527
0.0002364642146346987,0.0002557769680723281,0.0005414828035640532,"tBodyGyroJerk-arCoeff()-Y,4",0.09712375114794522,0.003823147853836417,0.0031270228791981936
0.00048630698930082853,0.00026666942468263544,0.0010922483065501027,"tBodyGyroJerk-arCoeff()-Z,1",0.11258025453083018,0.0015036819968372583,0.0007481775828637183
0.00041021132781495195,0.00024507705920291423,0.0006678084040365075,"tBodyGyroJerk-arCoeff()-Z,2",0.06427934516547669,0.00120549404527992,0.0008469784515909851
0.00018933882431420906,0.0002777231005881567,0.0004322505169862678,"tBodyGyroJerk-arCoeff()-Z,3",0.04057761399236752,0.001008558552712202,0.0004882525827270001
0.0005832491089829937,0.0003961296478525134,0.0010279701640465398,"tBodyGyroJerk-arCoeff()-Z,4",0.13700868097097155,0.0033549671061336994,0.002432284876704216
0.00045438759616426086,0.0005356683719727228,0.0010013167379947772,"tBodyGyroJerk-correlation()-X,Y",0.11144020447486068,0.005329310894012451,0.005678211804479361
0.0005294845137810506,0.0006778295945234565,0.0015821577072244741,"tBodyGyroJerk-correlation()-X,Z",0.1870868509892279,0.0032292541582137346,0.002432497451081872
0.0008565036397933604,0.000572408177477738,0.0015892098724436937,"tBodyGyroJerk-correlation()-Y,Z",0.1324160217283022,0.0035406050737947226,0.0035856966860592365
0.0010264683874294013,0.002637101812386636,0.003702665159130736,tBodyAccMag-mean(),0.8346307299733551,0.0008674204582348466,0.004344991873949766
0.007516419830629658,0.005377095309765727,0.012982969454114531,tBodyAccMag-std(),2.5633093389791757,0.006165097467601299,0.03058283030986786
0.0046904908805843375,0.005782874443312368,0.010629225937187913,tBodyAccMag-mad(),2.393501926453458,0.004531822167336941,0.009342136792838573
0.00349704284187974,0.0030566151325587118,0.007534904363946446,tBodyAccMag-max(),0.5550015861450472,0.000711672066245228,0.003078743815422058
0.0004962126936471725,0.00018920450717126066,0.0006686641855701378,tBodyAccMag-min(),0.0928261667090472,0.001257163705304265,0.00042189384112134576
0.0021652537433570346,0.002054604761827416,0.00587833037808074,tBodyAccMag-sma(),0.2327447058848894,0.0,0.0
0.003026019042426025,0.002318201638985066,0.004949562699222676,tBodyAccMag-energy(),0.7857085605730145,0.00038850746932439506,0.001689146738499403
0.000986647602320783,0.0015691707028846226,0.002388661966463422,tBodyAccMag-iqr(),0.7618904661785466,0.001396105159074068,0.001586493686772883
0.0013208031573287513,0.001169165082188767,0.003609388842660611,tBodyAccMag-entropy(),0.29702596121156105,0.00032282221945934,0.0005429945304058492
0.002266923561165178,0.0034799120462455637,0.009014809525022652,tBodyAccMag-arCoeff()1,2.567479811975252,0.0019697537645697594,0.005370338447391987
0.0009723782240297283,0.0012760542015516825,0.003723145208166924,tBodyAccMag-arCoeff()2,0.58663614911311,0.0008195264963433146,0.0005188814247958362
0.00015911819794869292,0.000172564740402704,0.0003922842574128075,tBodyAccMag-arCoeff()3,0.024413877281963217,0.0008517489768564701,0.0003953653504140675
0.0003355308434257067,0.00024916251621475176,0.000496134128364224,tBodyAccMag-arCoeff()4,0.059832210698181475,0.0008937094244174659,0.000536420033313334
0.002306254394480079,0.0023168769142264435,0.004607560245474137,tGravityAccMag-mean(),0.6448725415873529,0.0,0.0
0.0055389180746566935,0.00620931383012305,0.013408813946815748,tGravityAccMag-std(),2.4312452197038903,0.0,0.0
0.0045196222716390394,0.004608370935258054,0.010247188913209247,tGravityAccMag-mad(),2.04292470673389,0.0,0.0
0.003456451695723466,0.003258171710192244,0.007668316103078279,tGravityAccMag-max(),0.9082585099181985,0.0,0.0
0.00026382814784898693,0.00020367738681623685,0.0007190449803252206,tGravityAccMag-min(),0.06384345025454782,0.0,0.0
0.001452511307521566,0.0014855581728867682,0.00458207577117899,tGravityAccMag-sma(),0.5463255386089021,0.0,0.0
0.0017971657598968357,0.0023063706980300308,0.005725183976360714,tGravityAccMag-energy(),0.8985280745450239,0.0,0.0
0.0008680864400875051,0.0014295774157850715,0.0025290295316312394,tGravityAccMag-iqr(),0.5274982348721283,0.0,0.0
0.0006164798052589416,0.001897324731702648,0.0014313414439540376,tGravityAccMag-entropy(),0.387330237768892,0.0,0.0
0.0030533949633034757,0.0030097547785556404,0.00783170785748027,tGravityAccMag-arCoeff()1,3.05830353973548,0.0,0.0
0.001132955131561846,0.0019410168796388228,0.0029045378216581174,tGravityAccMag-arCoeff()2,0.8604291624113826,0.0,0.0
0.0001405904329298239,0.00021715001431344894,0.00038469498319534983,tGravityAccMag-arCoeff()3,0.07045542820069718,0.0,0.0
0.0003000380689536302,0.0002040381993986891,0.0005360872850866655,tGravityAccMag-arCoeff()4,0.09278021214511192,0.0,0.0
0.003265613307975877,0.004249263883485952,0.012111650988313941,tBodyAccJerkMag-mean(),1.3337413699556506,0.0001074026949936524,0.00024335777561645955
0.0013364007151036128,0.0029212360750007172,0.009320721697855236,tBodyAccJerkMag-std(),0.4784881955225106,0.00019065357628278434,0.00017206811753567308
0.0015092147941338776,0.0028231014491188052,0.007962977879377867,tBodyAccJerkMag-mad(),1.0482635544113943,0.0009638270130380988,0.004482313059270382
0.00014665611414607803,0.0002803559535811494,0.000942225452646797,tBodyAccJerkMag-max(),0.0907238120401346,0.0002977274125441909,0.00018752057803794742
0.00047736600188578136,0.0005772844465321215,0.000769730888964397,tBodyAccJerkMag-min(),0.05164773052663362,0.00270509859547019,0.0009710554149933159
0.003382153459871462,0.004506160418888216,0.00828903369043923,tBodyAccJerkMag-sma(),1.445440753547418,0.0,0.0
0.0033486532891265335,0.004075055303049722,0.014782626347282784,tBodyAccJerkMag-energy(),1.139987242339614,0.000298276572721079,0.0007037644390948117
0.007577757391573384,0.005165010756238419,0.01826943247028039,tBodyAccJerkMag-iqr(),1.180336108861314,0.0011935250367969275,0.005466033238917589
0.0027345109289594514,0.0027019610756866767,0.023272390869057465,tBodyAccJerkMag-entropy(),2.110163716270788,0.0002149120409740135,0.00014642179303336889
0.0001459947560706079,0.00022750581460666774,0.0004304108047211312,tBodyAccJerkMag-arCoeff()1,0.08549915042699782,0.0017355415038764477,0.0008648200309835374
0.00037078607114816045,0.0003310756992737736,0.0006390195841780523,tBodyAccJerkMag-arCoeff()2,0.17469118433847536,0.0026803386863321066,0.001809133100323379
0.00014522838668888421,0.00019027653756708402,0.00028302689947055633,tBodyAccJerkMag-arCoeff()3,0.08345066652892301,0.0012903225142508745,0.0004247634205967188
0.00018387495677605188,0.00023291263557246575,0.000388854332344372,tBodyAccJerkMag-arCoeff()4,0.08150985706290025,0.001274441834539175,0.0005287044332362711
0.0015531099496904506,0.0007355567598075567,0.003526405732339105,tBodyGyroMag-mean(),0.252725425082842,9.142969793174416e-05,0.0002823288959916681
0.0006985232834116717,0.0004347619981282065,0.0013856969124856045,tBodyGyroMag-std(),0.08420193427126442,0.0004058918566443026,0.0002763218944892287
0.000745180223630186,0.0004387361874913197,0.0012754291982653267,tBodyGyroMag-mad(),0.06943658805832373,0.0003476151905488223,0.0005618633003905416
0.0006582851542452076,0.0003969327610813604,0.0012192154050941987,tBodyGyroMag-max(),0.07957915527970141,0.00033923768205568194,0.0004976146155968308
0.0011169021899373934,0.0004262284803903735,0.0020094678619646273,tBodyGyroMag-min(),0.09915974759609288,0.002076095435768366,0.004160701762884855
0.0011156157438544597,0.0005956564002115759,0.0036360743972809985,tBodyGyroMag-sma(),0.3473165143145697,0.0,0.0
0.0013795812766450785,0.0005375787041301727,0.0020925378998237452,tBodyGyroMag-energy(),0.07635069822240922,0.0002970588975585997,0.0019007064402103424
0.0006078541565869379,0.0003732793500707317,0.0010975942916463277,tBodyGyroMag-iqr(),0.1316562715000343,0.002896507503464818,0.0032676197588443756
0.0009184616801911178,0.000682586192659879,0.0013665230614835623,tBodyGyroMag-entropy(),0.11895658241821902,0.0029992247000336647,0.004448994994163513
0.000879743605238863,0.0004624122947698535,0.001365722550347052,tBodyGyroMag-arCoeff()1,0.1834953548244937,0.0017765566008165479,0.0008625276386737823
0.0003472115416353899,0.00041267831971818073,0.0008166195626927424,tBodyGyroMag-arCoeff()2,0.1024184950357919,0.0009654988534748554,0.0006162578938528895
0.00017962260921558027,0.00023632610862841133,0.0004541619652472705,tBodyGyroMag-arCoeff()3,0.02574094012588068,0.00135030725505203,0.0006407928303815424
0.00023962222547709892,0.00023467943074659942,0.0004732780435447718,tBodyGyroMag-arCoeff()4,0.07356683699334904,0.0010105075780302286,0.0005423350958153605
0.0025454414801472794,0.003246784588155469,0.005453919092591535,tBodyGyroJerkMag-mean(),0.8243374950404464,6.617258623009548e-05,0.0001929935096995905
0.0011799953893619178,0.0006660849494982886,0.0016623023464631382,tBodyGyroJerkMag-std(),0.12953661238986938,0.0001825416984502226,0.00030822213739156723
0.0010832450119023223,0.0006867067379578535,0.0028482464323471082,tBodyGyroJerkMag-mad(),0.25588158566544,9.96621820377186e-05,0.00011251593969063833
0.0008932067855922541,0.0002737029559154203,0.0028209487287381547,tBodyGyroJerkMag-max(),0.12180864699972699,0.00018312103929929435,0.0003580850316211581
0.00031541053771114174,0.00024270294872411996,0.002421021448788113,tBodyGyroJerkMag-min(),0.048612299772143965,0.0012666902039200068,0.0013141259551048279
0.004370622994941738,0.002740725332682478,0.013217140648716898,tBodyGyroJerkMag-sma(),0.5333414324631148,0.0,0.0
0.001252105279125143,0.0016217314445871093,0.004429495210948717,tBodyGyroJerkMag-energy(),0.18001053074474166,7.399621972581372e-05,0.00019224395509809256
0.0018207638056629445,0.0022025330111403443,0.0036479449337242483,tBodyGyroJerkMag-iqr(),0.1427732539154146,0.0002973961236421019,0.0006227311096154153
0.0005310296733007861,0.0004103272385691698,0.006221615202065969,tBodyGyroJerkMag-entropy(),0.13816477534818106,0.00040540017653256655,0.0007730657234787941
0.0004991704904133972,0.00039123319917594576,0.0008069767606444659,tBodyGyroJerkMag-arCoeff()1,0.0859510639243702,0.002482077805325389,0.0015294181648641825
0.00049309568311564,0.00039616065588551246,0.0010005044866477654,tBodyGyroJerkMag-arCoeff()2,0.1100877068719309,0.0012727086432278156,0.0005911345360800624
0.00016090766986345787,0.00025499207059424887,0.00030098685751346404,tBodyGyroJerkMag-arCoeff()3,0.08280994011194596,0.0012327318545430899,0.0004916848847642541
0.0003260685701219914,0.0003395517008896418,0.0008153327056335157,tBodyGyroJerkMag-arCoeff()4,0.06794883586063016,0.0014663721667602658,0.0006393261137418449
0.002814375615724322,0.003920196766144993,0.008805801137306397,fBodyAcc-mean()-X,0.8253487878468755,0.0005292358691804111,0.0005446419818326831
0.0027344142373432216,0.0013511275839886137,0.003188916846732226,fBodyAcc-mean()-Y,0.08648491124648855,0.00021460943389683962,0.00031073042191565037
0.0007123396553922405,0.0005387905651264684,0.003035181975059233,fBodyAcc-mean()-Z,0.051326373250855206,0.0003054130938835442,0.0006494204280897975
0.003129008423977457,0.005056134175955261,0.013474853514944382,fBodyAcc-std()-X,1.1676788846637265,0.0019913578871637583,0.025718506425619125
0.0015569211219794924,0.0008698332332066951,0.003993402185951378,fBodyAcc-std()-Y,0.19239266471732847,0.003095759777352214,0.023621048778295517
0.0016039793548853285,0.0008819723668278221,0.00294026969925438,fBodyAcc-std()-Z,0.12390144255692573,0.0004965714178979397,0.0008928384631872177
0.004396329226968176,0.00585439958115105,0.0163107288285368,fBodyAcc-mad()-X,1.4330552772859442,0.0008748054387979209,0.006409568712115288
0.002683754629461763,0.0016987401441411574,0.003344258114059805,fBodyAcc-mad()-Y,0.07463452711529435,0.00035566664882935584,0.00072427187114954
0.001480394699818794,0.0009478603697281211,0.0020196798089074687,fBodyAcc-mad()-Z,0.1103241572680372,0.0005124575109221041,0.0016112026060000062
0.003972748034823692,0.0052276333146798176,0.01261416233580274,fBodyAcc-max()-X,3.2488161067559838,0.0069877104833722115,0.20688790082931519
0.0014693599610238139,0.0011736277545716625,0.0033726971235533976,fBodyAcc-max()-Y,0.2211386486086896,0.0027475112583488226,0.011086107231676579
0.0012489063397881986,0.0009456929950582128,0.002377112802214841,fBodyAcc-max()-Z,0.2702477209118736,0.0038759722374379635,0.02644919976592064
0.00035562592079281654,0.00018026750796399252,0.0006983236205886497,fBodyAcc-min()-X,0.051894671957807816,0.0008016001083888113,0.0003914671833626926
0.0001780028293998578,0.00013316608144286476,0.0003497403442982514,fBodyAcc-min()-Y,0.015378481133934824,0.0008989194175228477,0.0006921717431396246
0.0004396289845102477,0.00015762990684264569,0.0004681644265573893,fBodyAcc-min()-Z,0.03293561349823923,0.0006859512650407851,0.00032814027508720756
0.0009067935834417998,0.0028540384290066173,0.004727847689523846,fBodyAcc-sma(),0.437572934290332,0.00028190785087645054,0.0010406567016616464
0.004354979368471276,0.005022118227419514,0.012731304805364257,fBodyAcc-energy()-X,1.3269466355561186,0.0,0.0
0.001680032794491583,0.0011806259624856344,0.002768246392018731,fBodyAcc-energy()-Y,0.1156825609228141,0.0,0.0
0.0013001866669073074,0.0007767158499593125,0.002509545834051024,fBodyAcc-energy()-Z,0.1800394089574739,0.0,0.0
0.0007534822618203253,0.0025332543856734593,0.00579378623510636,fBodyAcc-iqr()-X,0.4121102980281156,0.0007105714175850153,0.0006209748098626733
0.0022553938954235843,0.0012182100125358857,0.002311619578578728,fBodyAcc-iqr()-Y,0.10354228654044484,0.0002641060564201325,0.0003157039755024016
0.0006297491113565357,0.000605311104924992,0.0021437946801852186,fBodyAcc-iqr()-Z,0.10609588638451514,0.0005293486756272614,0.0006769586470909417
0.0013880770296480051,0.0014431450846928995,0.00931767552601826,fBodyAcc-entropy()-X,2.337833860579586,0.0001489740825491026,0.0001909122511278838
0.000756522942078149,0.0018093232468781232,0.0029826965395158564,fBodyAcc-entropy()-Y,0.31405306382036796,0.00043865415500476956,0.0006094175623729825
0.001005348923657237,0.0009422408658489969,0.0016163799822213336,fBodyAcc-entropy()-Z,0.08097783554549122,0.000381940248189494,0.0005680644535459578
0.0009208724702871435,0.0004750966625372768,0.002454435293839009,fBodyAcc-maxInds-X,0.5467455711728262,0.0011735591106116772,0.00279448670335114
0.0009009738887347787,0.0008089231395824667,0.001757172811616213,fBodyAcc-maxInds-Y,0.7091234627064384,0.0007442546775564551,0.0008925360743887722
0.00022082821763952184,0.00023228489757520188,0.000657142840524503,fBodyAcc-maxInds-Z,0.13002498279260885,0.0006702765822410583,0.0009684226824901998
0.0020399049461195377,0.0014858835197896253,0.004378982732950863,fBodyAcc-meanFreq()-X,0.19334895128223886,0.0009081593016162515,0.0008265432552434504
0.00055886553757131,0.0014111220132681005,0.0030531317064407828,fBodyAcc-meanFreq()-Y,0.9583693341628194,0.001039539580233395,0.0009308341541327536
0.0026116870133993503,0.0028892196482530703,0.005984998805751676,fBodyAcc-meanFreq()-Z,2.4160600023498855,0.00407261261716485,0.00976981408894062
0.00198261293997389,0.00213583833725297,0.0038353493607383347,fBodyAcc-skewness()-X,0.5288413073472125,0.0030095092952251434,0.10218778997659683
0.001373294963238797,0.00215494817735015,0.0046666942969182485,fBodyAcc-kurtosis()-X,0.336431211162958,0.0014747397508472204,0.0038673551753163338
0.002219232117712664,0.0020335352282190725,0.004415481016989598,fBodyAcc-skewness()-Y,0.5280932977839642,0.002695145783945918,0.006116508040577173
0.001264304009993494,0.0015474218491745748,0.0042831203778736565,fBodyAcc-kurtosis()-Y,0.4539062686810012,0.0007940289797261357,0.0015730195445939898
0.000837970923991083,0.0009454020679496324,0.002360549472673059,fBodyAcc-skewness()-Z,0.2756099118314554,0.002051590709015727,0.0016314424574375153
0.0006781439258981471,0.0007541482049540738,0.0014819641088429478,fBodyAcc-kurtosis()-Z,0.4542643368014397,0.0006205132813192904,0.0006061740568839014
0.006500676141810524,0.004995354744498399,0.016213360142986095,"fBodyAcc-bandsEnergy()-1,8",2.5454204679642416,0.009937620721757412,0.12162447720766068
0.004346902221340399,0.0021169305865737014,0.010950249950619976,"fBodyAcc-bandsEnergy()-9,16",0.17413424631168647,0.0018931905506178737,0.003936627879738808
0.0005172484567004909,0.0007682311135207966,0.002548583277122893,"fBodyAcc-bandsEnergy()-17,24",0.0841849072141019,0.0004727689374703914,0.0007145500276237726
0.00021542810859832265,0.0006632681928590656,0.001840478855452379,"fBodyAcc-bandsEnergy()-25,32",0.04486881816075177,0.00045528760529123247,0.00027021070127375424
0.0009830308017710803,0.0007517605875054807,0.0009560113459983416,"fBodyAcc-bandsEnergy()-33,40",0.07508635955701153,0.0006465371116064489,0.0006136437878012657
0.0008808167797494072,0.0003815062035977334,0.0010365949247340526,"fBodyAcc-bandsEnergy()-41,48",0.07335339822475741,0.0005461348337121308,0.0007648402242921293
0.00015499522198483384,0.000322022031707288,0.00036414182579689317,"fBodyAcc-bandsEnergy()-49,56",0.04043921306261136,0.0005048104212619364,0.000359821948222816
0.0005617063960369918,0.0002202874740136576,0.0005699947174609174,"fBodyAcc-bandsEnergy()-57,64",0.06425693772821081,0.0003632314328569919,0.00031836156267672777
0.009786035958100271,0.006228099127121308,0.01484800550734352,"fBodyAcc-bandsEnergy()-1,16",2.7207091155862964,0.0008412277675233781,0.002571314573287964
0.0003806632133516582,0.0017247745607306172,0.008979666430812116,"fBodyAcc-bandsEnergy()-17,32",0.06682787749063905,0.0003552231064531952,0.00032156932866200805
0.0006085674963836313,0.000426658645047683,0.0012810873864625174,"fBodyAcc-bandsEnergy()-33,48",0.14184691839077312,0.0005954527878202498,0.0010155666386708617
0.0007852663605502115,0.0002244260648611237,0.001076598675534024,"fBodyAcc-bandsEnergy()-49,64",0.05877726301211565,0.0002977185358759016,0.00017397206102032214
0.0061380989030943856,0.005406902318439105,0.013463955905750263,"fBodyAcc-bandsEnergy()-1,24",1.352832082988863,0.00016462519124615937,0.0007612063782289624
0.002297879184134814,0.0004031912721028233,0.002393343380818235,"fBodyAcc-bandsEnergy()-25,48",0.08278039694094959,0.000380944722564891,0.0003377511748112738
0.00194795160363363,0.0018785774327230095,0.005185503206809018,"fBodyAcc-bandsEnergy()-1,8.1",0.4341306543056877,0.0025527491234242916,0.017875494435429573
0.0035473638236070667,0.001394405583671722,0.006423078964710139,"fBodyAcc-bandsEnergy()-9,16.1",0.1836385134451812,0.002060218248516321,0.016420168802142143
0.0009820908865905951,0.000993740960831408,0.0038768400224792237,"fBodyAcc-bandsEnergy()-17,24.1",0.1506235593347178,0.0007768803625367582,0.0017021311214193702
0.0002995368656374947,0.0006841788112558642,0.0009568113221005018,"fBodyAcc-bandsEnergy()-25,32.1",0.14220672434480774,0.0004474921734072268,0.00044724796316586435
0.0009295602002831271,0.00021412329305659392,0.0008733597019958672,"fBodyAcc-bandsEnergy()-33,40.1",0.0549107240067077,0.00024756992934271693,0.00019140812219120562
0.00046722137559273604,0.0002733918496757322,0.0007177933672982276,"fBodyAcc-bandsEnergy()-41,48.1",0.053739118349719416,0.00032187491888180375,0.00020148763724137098
0.0003698997648904383,0.00019630322617532263,0.0006503065653993114,"fBodyAcc-bandsEnergy()-49,56.1",0.06343648691712449,0.0005051096668466926,0.0006636655889451504
0.0001656685302782003,0.00015822034588069603,0.0004849700401312549,"fBodyAcc-bandsEnergy()-57,64.1",0.05047185952813843,0.00046303163981065154,0.00030292704468593
0.0014548798504208128,0.000899878879596518,0.002839148482166718,"fBodyAcc-bandsEnergy()-1,16.1",0.1541201524197684,0.00013205686991568655,0.00036606774665415287
0.0021297745251489014,0.001082631903248333,0.004260115187488764,"fBodyAcc-bandsEnergy()-17,32.1",0.18915172100131167,0.00025582831585779786,0.0007623546407558024
0.00047852717966660394,0.0002987891573466766,0.0007342557331153623,"fBodyAcc-bandsEnergy()-33,48.1",0.04652086669020236,0.00015777656517457217,0.00016712750948499888
0.0002972394112271212,0.00022008117404941047,0.0007144777690047398,"fBodyAcc-bandsEnergy()-49,64.1",0.02645368756676812,0.00023211518418975174,0.00021345163986552507
0.000854831555901013,0.0007927219033497121,0.0026562450421992088,"fBodyAcc-bandsEnergy()-1,24.1",0.10860039916324657,0.0001158570303232409,0.0006849842611700296
0.00033977555214802484,0.0003245407384808927,0.0008877822552115366,"fBodyAcc-bandsEnergy()-25,48.1",0.15778526629510806,0.00024857325479388237,0.00024389427562709898
0.002563113371998982,0.0012746963633946638,0.004153537585017633,"fBodyAcc-bandsEnergy()-1,8.2",0.5190055298304632,0.006252816412597895,0.29096993803977966
0.001089205412900492,0.00039253898000381085,0.0017505901740915626,"fBodyAcc-bandsEnergy()-9,16.2",0.0801088168085887,0.0006925180787220597,0.006616473197937012
0.002293733499068427,0.0009717934016331894,0.0034717171241026358,"fBodyAcc-bandsEnergy()-17,24.2",0.3199950208253026,0.0008124291198328137,0.004634996876120567
0.0009125278145958739,0.000963815331339961,0.002154228318415509,"fBodyAcc-bandsEnergy()-25,32.2",0.1276596987477002,0.0005541184218600392,0.0006955412100069225
